transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
9652;52;StackBridge;South Korea;85;Leadership Excellence Certificate;professional;Portuguese;;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;811;Tiago Müller;tiago.müller267@hotmail.com;India;35;22/05/2022;95,86;Bank Transfer
9664;88;PulseBridge;Netherlands;85;Leadership Excellence Certificate;professional;Portuguese;16;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;50;Jennifer Silva;jennifer.silva325@icloud.com;India;45;14/11/2024;164,62;Debit Card
10083;25;Operations Academy;Spain;85;Leadership Excellence Certificate;professional;Portuguese;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;892;Olivia Richard;olivia.richard451@protonmail.com;India;61;08/06/2025;173,14;Bank Transfer
10305;33;EngineerHub;Germany;85;Leadership Excellence Certificate;professional;Portuguese;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;315;David Esposito;david.esposito369@hotmail.com;India;52;20/03/2026;123,81;Debit Card
10439;10;DevSphere;Germany;85;Leadership Excellence Certificate;professional;Portuguese;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;254;Zara Kumar;zara.kumar403@icloud.com;Brazil;42;08/10/2022;196,69;Credit Card
10577;8;Cognita Learning;France;85;Leadership Excellence Certificate;professional;Portuguese;;Digital Marketing Analytics;Data Science & AI;"Prepares students to measure campaign performance and customer behavior; requires basic marketing concepts.";22/04/2026;506;Inês Greco;inês.greco84@hotmail.com;United States;27;07/01/2023;143,32;Credit Card
139;3;AI SkillHub;United Kingdom;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;702;Emma Sousa;emma.sousa820@outlook.com;India;58;22/02/2024;164,49;Debit Card
147;9;CodeCraft Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;941;Layla Ricci;layla.ricci80@outlook.com;Australia;48;04/08/2024;145,54;PayPal
197;80;DiamondHub;Japan;86;Leadership Excellence Certificate;professional;Spanish;;Agile and Scrum Fundamentals;Business & Management;"Prepares students to work in agile delivery environments; requires no prior agile certification.";27/02/2027;697;Sarah Rodrigues;sarah.rodrigues710@yahoo.com;Germany;52;07/06/2024;90,8;PayPal
246;1;DataMind Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;336;Inês Martin;inês.martin930@protonmail.com;France;21;26/06/2024;183,23;Credit Card
370;73;ApexPath;India;86;Leadership Excellence Certificate;professional;Spanish;;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;167;Linda Shah;linda.shah958@protonmail.com;United States;47;24/04/2024;125,9;Credit Card
552;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;R for Data Analysis;Data Science & AI;"Prepares students to perform statistical analysis in R; requires basic statistics knowledge.";11/11/2021;549;Jennifer Costa;jennifer.costa492@icloud.com;United States;43;13/10/2025;105,03;PayPal
742;20;CapitalLearn;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;770;David Schneider;david.schneider95@outlook.com;Other;39;03/03/2026;166,1;Credit Card
972;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;969;Hina Schulz;hina.schulz322@protonmail.com;United Kingdom;47;09/08/2024;153,49;Bank Transfer
1345;9;CodeCraft Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Leadership in Digital Teams;Business & Management;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";20/01/2026;941;Layla Ricci;layla.ricci80@outlook.com;Australia;48;04/08/2024;145,54;PayPal
1413;8;Cognita Learning;France;86;Leadership Excellence Certificate;professional;Spanish;;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;486;Sarah Alves;sarah.alves424@icloud.com;United Kingdom;34;13/10/2022;166,65;Debit Card
1544;1;DataMind Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;379;Pedro Oliveira;pedro.oliveira582@yahoo.com;Brazil;43;20/12/2023;179,03;PayPal
2010;1;DataMind Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Digital Marketing Analytics;Data Science & AI;"Prepares students to measure campaign performance and customer behavior; requires basic marketing concepts.";22/04/2026;661;Tiago Alves;tiago.alves347@protonmail.com;United States;33;06/01/2024;192,57;PayPal
2187;22;AgileWorks;United States;86;Leadership Excellence Certificate;professional;Spanish;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;612;Jennifer Ricci;jennifer.ricci573@protonmail.com;Germany;46;02/09/2022;180,29;Credit Card
2221;21;FinModel Academy;Portugal;86;Leadership Excellence Certificate;professional;Spanish;26;Process Improvement Techniques;Business & Management;"Prepares students to improve processes using structured methods; requires analytical thinking.";01/10/2022;131;Michael Costa;michael.costa469@yahoo.com;India;48;06/01/2026;173,73;Credit Card
2373;16;TechBridge;India;86;Leadership Excellence Certificate;professional;Spanish;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;964;Luca Durand;luca.durand656@yahoo.com;India;36;08/10/2022;103,48;PayPal
2443;14;CyberLabs;Israel;86;Leadership Excellence Certificate;professional;Spanish;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;93;Miguel Oliveira;miguel.oliveira724@protonmail.com;United States;65;23/06/2025;118,3;Credit Card
2540;33;EngineerHub;Germany;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;198;John Leroy;john.leroy877@protonmail.com;United States;27;05/10/2023;154,12;Debit Card
2902;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;15;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;71;Patricia Romano;patricia.romano907@gmail.com;Brazil;29;27/09/2024;189,12;Credit Card
3069;16;TechBridge;India;86;Leadership Excellence Certificate;professional;Spanish;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;964;Luca Durand;luca.durand656@yahoo.com;India;36;08/10/2022;103,48;PayPal
3554;88;PulseBridge;Netherlands;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;889;Karen Fischer;karen.fischer541@icloud.com;Australia;21;13/03/2024;102,08;PayPal
3644;20;CapitalLearn;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;200;Mohammed Davis;mohammed.davis826@protonmail.com;United States;50;22/11/2022;124,35;Credit Card
3704;8;Cognita Learning;France;86;Leadership Excellence Certificate;professional;Spanish;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;990;Jennifer Wilson;jennifer.wilson246@protonmail.com;Brazil;55;30/12/2025;159,71;Debit Card
3797;88;PulseBridge;Netherlands;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;694;Yuki Schneider;yuki.schneider280@hotmail.com;Portugal;46;03/09/2025;175,31;PayPal
3808;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;440;Liam Brown;liam.brown476@outlook.com;Other;57;01/05/2023;118,86;PayPal
3849;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;SQL for Data Management;Data Science & AI;"Prepares students to query and manage relational databases; requires no prior SQL experience.";02/09/2021;839;Aisha Santos;aisha.santos815@yahoo.com;Portugal;26;31/10/2024;148,6;Credit Card
4186;9;CodeCraft Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;692;Maria Martins;maria.martins305@gmail.com;United States;38;04/05/2026;152,94;PayPal
4423;9;CodeCraft Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;994;Inês Silva;inês.silva440@yahoo.com;United Kingdom;53;10/05/2025;160,52;Credit Card
4494;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;9;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;247;Jin Pillai;jin.pillai429@gmail.com;United States;33;11/02/2024;130,09;Debit Card
4549;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;18;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;467;Karen Davis;karen.davis507@outlook.com;Other;25;20/12/2021;107,07;Debit Card
4643;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;18;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;467;Karen Davis;karen.davis507@outlook.com;Other;25;20/12/2021;107,07;Debit Card
4780;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;247;Jin Pillai;jin.pillai429@gmail.com;United States;33;11/02/2024;130,09;Debit Card
4797;16;TechBridge;India;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;535;Luca Martin;luca.martin844@outlook.com;India;20;04/08/2023;136,6;PayPal
4807;80;DiamondHub;Japan;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;697;Sarah Rodrigues;sarah.rodrigues710@yahoo.com;Germany;52;07/06/2024;90,8;PayPal
5105;1;DataMind Academy;United States;86;Leadership Excellence Certificate;professional;Spanish;21;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;473;Jessica Costa;jessica.costa600@hotmail.com;France;33;30/01/2026;118,04;Bank Transfer
5172;10;DevSphere;Germany;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;602;Mariana Singh;mariana.singh501@yahoo.com;India;34;17/02/2026;121,09;Credit Card
5561;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;20;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;806;Lucas Fischer;lucas.fischer611@hotmail.com;Brazil;27;01/04/2025;162,16;Bank Transfer
5786;24;ScrumForge;Netherlands;86;Leadership Excellence Certificate;professional;Spanish;;Business Communication Skills;Business & Management;"Prepares students to communicate clearly in professional environments; requires no technical background.";30/09/2023;826;Sarah Ferreira;sarah.ferreira182@hotmail.com;United Kingdom;38;10/11/2023;144,34;Bank Transfer
5824;19;LedgerLab;Germany;86;Leadership Excellence Certificate;professional;Spanish;22;Leadership in Digital Teams;Business & Management;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";20/01/2026;766;Maria Marino;maria.marino372@outlook.com;India;24;06/12/2023;188,87;PayPal
6002;20;CapitalLearn;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;357;Jin Dubois;jin.dubois110@yahoo.com;Germany;36;24/06/2024;117,66;Credit Card
6184;80;DiamondHub;Japan;86;Leadership Excellence Certificate;professional;Spanish;16;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;659;Elizabeth Schmidt;elizabeth.schmidt559@icloud.com;France;28;29/03/2025;145,38;PayPal
6301;10;DevSphere;Germany;86;Leadership Excellence Certificate;professional;Spanish;;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;451;Lucas Bianchi;lucas.bianchi492@outlook.com;United Kingdom;34;04/08/2025;192,56;Credit Card
6550;20;CapitalLearn;Singapore;86;Leadership Excellence Certificate;professional;Spanish;9;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;641;Karen Smith;karen.smith242@gmail.com;Brazil;27;19/06/2024;160,27;Credit Card
6753;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;;Business Communication Skills;Business & Management;"Prepares students to communicate clearly in professional environments; requires no technical background.";30/09/2023;886;Tiago Ricci;tiago.ricci443@protonmail.com;France;32;06/10/2025;139,93;Credit Card
7190;34;SystemsLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;469;Karen Becker;karen.becker146@gmail.com;Argentina;65;27/12/2023;183,48;PayPal
7210;52;StackBridge;South Korea;86;Leadership Excellence Certificate;professional;Spanish;;Agile and Scrum Fundamentals;Business & Management;"Prepares students to work in agile delivery environments; requires no prior agile certification.";27/02/2027;215;David Becker;david.becker120@hotmail.com;India;28;05/08/2025;171,36;PayPal
7277;97;CatalystPath;Brazil;86;Leadership Excellence Certificate;professional;Spanish;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;801;André Miller;andré.miller848@outlook.com;Germany;49;28/01/2023;138,31;PayPal
7454;73;ApexPath;India;86;Leadership Excellence Certificate;professional;Spanish;17;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;167;Linda Shah;linda.shah958@protonmail.com;United States;47;24/04/2024;125,9;Credit Card
7458;10;DevSphere;Germany;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;299;Ava Kumar;ava.kumar729@gmail.com;South Africa;48;09/11/2024;137,62;Credit Card
7488;8;Cognita Learning;France;86;Leadership Excellence Certificate;professional;Spanish;;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;486;Sarah Alves;sarah.alves424@icloud.com;United Kingdom;34;13/10/2022;166,65;Debit Card
7622;21;FinModel Academy;Portugal;86;Leadership Excellence Certificate;professional;Spanish;;Process Improvement Techniques;Business & Management;"Prepares students to improve processes using structured methods; requires analytical thinking.";01/10/2022;131;Michael Costa;michael.costa469@yahoo.com;India;48;06/01/2026;173,73;Credit Card
7839;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;247;Jin Pillai;jin.pillai429@gmail.com;United States;33;11/02/2024;130,09;Debit Card
7916;34;SystemsLab;United States;86;Leadership Excellence Certificate;professional;Spanish;25;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;469;Karen Becker;karen.becker146@gmail.com;Argentina;65;27/12/2023;183,48;PayPal
7952;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;247;Jin Pillai;jin.pillai429@gmail.com;United States;33;11/02/2024;130,09;Debit Card
7964;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;549;Jennifer Costa;jennifer.costa492@icloud.com;United States;43;13/10/2025;105,03;PayPal
7975;10;DevSphere;Germany;86;Leadership Excellence Certificate;professional;Spanish;;Web Development Basics;Technology & IT;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";22/05/2027;839;Aisha Santos;aisha.santos815@yahoo.com;Portugal;26;15/08/2024;169,55;Credit Card
8154;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;40;Hina Weber;hina.weber850@hotmail.com;Portugal;62;30/06/2025;123,75;Credit Card
8375;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;738;Min Sharma;min.sharma659@yahoo.com;United Kingdom;50;24/06/2024;177,43;Bank Transfer
8536;88;PulseBridge;Netherlands;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;22;Giulia Ferreira;giulia.ferreira204@hotmail.com;United Kingdom;28;23/02/2025;194,3;Credit Card
8972;12;CloudPath;Ireland;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;33;Robert Romano;robert.romano276@outlook.com;India;32;01/01/2026;143,55;Credit Card
8995;16;TechBridge;India;86;Leadership Excellence Certificate;professional;Spanish;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;792;Hina Meyer;hina.meyer282@hotmail.com;Canada;19;01/03/2023;150,51;Credit Card
9390;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;2;Agile and Scrum Fundamentals;Business & Management;"Prepares students to work in agile delivery environments; requires no prior agile certification.";27/02/2027;993;Hina Sharma;hina.sharma918@outlook.com;Portugal;46;12/03/2022;123,16;PayPal
9408;24;ScrumForge;Netherlands;86;Leadership Excellence Certificate;professional;Spanish;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;831;Yuki Meyer;yuki.meyer637@protonmail.com;Mexico;52;08/12/2023;161,66;Credit Card
9460;97;CatalystPath;Brazil;86;Leadership Excellence Certificate;professional;Spanish;;Data Visualization with Power BI;Data Science & AI;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";16/07/2026;801;André Miller;andré.miller848@outlook.com;Germany;49;28/01/2023;138,31;PayPal
9537;14;CyberLabs;Israel;86;Leadership Excellence Certificate;professional;Spanish;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;93;Miguel Oliveira;miguel.oliveira724@protonmail.com;United States;65;23/06/2025;118,3;Credit Card
9646;16;TechBridge;India;86;Leadership Excellence Certificate;professional;Spanish;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;792;Hina Meyer;hina.meyer282@hotmail.com;Canada;19;01/03/2023;150,51;Credit Card
9833;75;PeakLab;Singapore;86;Leadership Excellence Certificate;professional;Spanish;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;803;Ali Silva;ali.silva332@icloud.com;Portugal;48;02/06/2021;136,8;Bank Transfer
9841;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;Leadership & Team Management;Business & Management;"Prepares students to lead high-performing teams in dynamic environments; requires prior team experience.";20/05/2022;440;Liam Brown;liam.brown476@outlook.com;Other;57;01/05/2023;118,86;PayPal
10230;39;Mechanica Academy;Italy;86;Leadership Excellence Certificate;professional;Spanish;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;235;Ahmed Becker;ahmed.becker990@hotmail.com;Portugal;61;07/11/2025;111,49;Credit Card
10259;64;LeaderLab;United States;86;Leadership Excellence Certificate;professional;Spanish;;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;467;Karen Davis;karen.davis507@outlook.com;Other;25;20/12/2021;107,07;Debit Card
702;8;Cognita Learning;France;87;Machine Learning Foundations Certificate;advanced;English;;SQL for Data Management;Data Science & AI;"Prepares students to query and manage relational databases; requires no prior SQL experience.";02/09/2021;5;Karen Kumar;karen.kumar709@outlook.com;Brazil;47;20/12/2031;60,64;Credit Card
1056;4;DeepLearn Institute;Canada;87;Machine Learning Foundations Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;490;Sarah Greco;sarah.greco796@yahoo.com;United Kingdom;22;30/07/2031;632,8;Credit Card
1075;87;FluxAcademy;United States;87;Machine Learning Foundations Certificate;advanced;English;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;984;Li Müller;li.müller847@protonmail.com;Australia;65;08/06/2025;186,98;Bank Transfer
1094;7;ModelWorks;India;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;206;Isabella Wagner;isabella.wagner273@outlook.com;Australia;41;28/05/2024;81,82;Credit Card
1212;3;AI SkillHub;United Kingdom;87;Machine Learning Foundations Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;312;Min Sousa;min.sousa137@icloud.com;Netherlands;36;19/08/2023;69,29;PayPal
1246;74;CrestForge;Sweden;87;Machine Learning Foundations Certificate;advanced;English;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;970;Ana Ricci;ana.ricci462@outlook.com;United States;38;11/02/2022;202,08;Debit Card
1247;7;ModelWorks;India;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;455;Giulia Bernard;giulia.bernard279@protonmail.com;United States;58;13/02/2027;630,19;Credit Card
1710;31;GrowthLab;Brazil;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;158;Jessica Fischer;jessica.fischer694@gmail.com;Spain;47;12/11/2029;353,46;Credit Card
1920;5;InsightLab;Netherlands;87;Machine Learning Foundations Certificate;advanced;English;;Web Development Basics;Technology & IT;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";22/05/2027;409;Thomas Kumar;thomas.kumar783@yahoo.com;Germany;51;05/05/2028;1087,28;Credit Card
1928;8;Cognita Learning;France;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;137;Hina Shah;hina.shah212@hotmail.com;Japan;29;30/05/2035;688,25;Debit Card
2040;7;ModelWorks;India;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;917;Jennifer Brown;jennifer.brown460@icloud.com;Mexico;18;01/07/2030;450;PayPal
2065;3;AI SkillHub;United Kingdom;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;575;Inês Moreau;inês.moreau681@hotmail.com;United States;37;17/07/2028;1400;Credit Card
2095;1;DataMind Academy;United States;87;Machine Learning Foundations Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;641;Karen Smith;karen.smith242@gmail.com;Brazil;27;27/03/2032;1217,46;Credit Card
2140;8;Cognita Learning;France;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;227;Hassan Singh;hassan.singh551@yahoo.com;India;57;05/10/2024;1400;Credit Card
2159;12;CloudPath;Ireland;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;227;Hassan Singh;hassan.singh551@yahoo.com;India;57;21/06/2025;272,02;Bank Transfer
2211;55;WealthForge;United States;87;Machine Learning Foundations Certificate;advanced;English;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;417;Mohammed Taylor;mohammed.taylor137@hotmail.com;United States;37;09/04/2026;198,7;PayPal
2333;17;FinEdge;United Kingdom;87;Machine Learning Foundations Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;893;Raj Schulz;raj.schulz493@gmail.com;United States;32;02/11/2023;933,21;Credit Card
2424;26;StrategyLab;France;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;576;Li Oliveira;li.oliveira495@icloud.com;Canada;43;23/03/2030;709,22;Credit Card
2555;74;CrestForge;Sweden;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;867;Richard Durand;richard.durand853@outlook.com;India;22;02/01/2023;159,27;Credit Card
2744;55;WealthForge;United States;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;957;Jennifer Bruno;jennifer.bruno153@gmail.com;United States;54;26/03/2022;164,97;Debit Card
2867;55;WealthForge;United States;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;336;Inês Martin;inês.martin930@protonmail.com;France;21;17/03/2024;199,71;Bank Transfer
